game_uid,pair,starter,winner,end_reason,plies_total,opening,time_p1,time_p2,moves_p1,moves_p2,branch_sum_p1,branch_sum_p2,forced_p1,forced_p2,missed_win_p1,missed_win_p2,gave_opp_win_p1,gave_opp_win_p2
AlphaBeta (baseline)__vs__AlphaBeta+__seed1010001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.609264,3.763068,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed3030001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.575319,3.762032,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed3030002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.962745,3.997023,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed4040001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.628572,3.762738,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed4040002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.837786,3.997987,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed5050001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.473042,3.765360,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed5050002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.785905,3.967652,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed6060001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.459684,3.767291,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed6060002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.731262,4.047896,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed7070001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.624949,3.765869,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed7070002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.723268,3.963450,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed8080001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.449760,3.766189,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed8080002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.717698,3.979541,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed9090001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.560017,3.773783,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed9090002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.744382,3.952216,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed1120001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.609536,3.768420,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed1120002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",3.179483,3.991177,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed2130001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",3.141380,3.764536,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed2130002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",3.090181,3.976492,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed3140001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.797103,3.768062,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed3140002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",3.390384,3.955325,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed4150001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.832657,3.774151,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed4150002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",3.183013,4.017126,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed5160001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.739485,3.777113,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed5160002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",3.176601,3.964825,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed6170001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.715284,3.768565,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed6170002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.869241,3.984443,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed7180001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.596674,3.770911,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed7180002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.468051,3.958788,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed8190001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.265441,3.774862,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed8190002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.593550,3.940514,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed9200001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.247615,3.763859,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed9200002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.689619,3.967207,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed1010003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.183783,3.773071,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed1010004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.460772,3.971323,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed2020003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.269830,3.765479,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed2020004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.502894,3.936984,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed3030003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.310420,3.765866,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed3030004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.539161,3.955031,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed4040003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.302038,3.767011,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed4040004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.504953,3.946950,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed5050003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.375001,3.762507,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed5050004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.574434,3.975476,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed6060003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.384266,3.761263,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed6060004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.548153,3.935999,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed7070003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.123117,3.768838,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed7070004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.472631,3.971650,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed8080003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.253131,3.762177,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed8080004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.456640,3.964217,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed9090003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.162669,3.766062,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed9090004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.401606,3.955272,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed1120003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.208338,3.761968,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed1120004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.441457,3.948560,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed2130003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.229330,3.767240,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed2130004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.382389,3.974881,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed3140003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.185665,3.772375,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed3140004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.488491,3.942396,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed4150003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.181492,3.764002,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed4150004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.466274,3.935257,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed5160003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.163116,3.767911,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed5160004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.462002,3.987078,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed6170003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.255924,3.767658,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed6170004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.564690,3.984215,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed7180003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.277803,3.770405,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed7180004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.437949,3.956849,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed8190003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.254868,3.767602,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed8190004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.489391,3.935870,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed9200003__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.208901,3.768455,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed9200004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.437432,3.950678,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed1010005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.425645,3.767013,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed1010006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.575688,3.969513,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed2020005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.254358,3.762838,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed2020006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.376860,3.941360,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed3030005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.216994,3.769784,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed3030006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.490028,3.971591,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed4040005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.161062,3.764480,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed4040006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.465426,3.949512,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed5050005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.254924,3.763294,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed5050006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.514888,3.947476,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed6060005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.189364,3.763348,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed6060006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.492325,3.947662,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed7070005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.317886,3.764585,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed7070006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.559541,3.951896,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed8080005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.249783,3.762412,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed8080006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.476861,3.956767,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed9090005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.218639,3.769735,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed9090006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.555402,3.943522,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed1120005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.209648,3.769957,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed1120006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.490767,3.952906,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed2130005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.225308,3.761767,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed2130006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.462404,3.952328,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed3140005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.280290,3.768186,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed3140006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.497963,3.944416,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed4150005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.246190,3.761629,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed4150006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.425546,3.965504,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed5160005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.200820,3.768664,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed5160006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.388319,3.944973,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed6170005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.217271,3.768093,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed6170006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.502466,3.955304,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed7180005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.178605,3.761873,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed7180006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.449940,3.962589,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed8190005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.308520,3.768124,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed8190006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.628037,3.979389,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed9200005__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.304619,3.775853,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta++__seed9200006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.450768,3.935525,4,5,135,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta+MCTS__seed1010001__Astart,,A,B,victory,12,"0,0,CIRCLE | 0,1,SQUARE | 1,2,SQUARE | 2,2,CIRCLE",1.990488,6.279230,6,6,195,149,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta+MCTS__seed1010002__Bstart,,B,A,victory,8,"1,0,TRIANGLE | 2,1,CIRCLE | 1,1,SQUARE | 0,0,DIAMOND",0.955777,3.929469,4,4,154,173,0,0,0,0,0,1
AlphaBeta (baseline)__vs__AlphaBeta+MCTS__seed2020001__Astart,,A,B,victory,12,"0,0,CIRCLE | 0,1,SQUARE | 1,2,SQUARE | 2,2,CIRCLE",2.058896,6.279122,6,6,195,149,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta+MCTS__seed2020002__Bstart,,B,B,victory,9,"0,2,CIRCLE | 1,1,CIRCLE | 1,2,SQUARE | 3,0,SQUARE",2.581591,4.029826,4,5,140,190,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta+MCTS__seed3030001__Astart,,A,B,victory,12,"0,0,CIRCLE | 0,1,SQUARE | 1,2,SQUARE | 2,2,CIRCLE",2.048645,6.273003,6,6,195,149,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta+MCTS__seed3030002__Bstart,,B,B,victory,9,"3,1,TRIANGLE | 1,2,CIRCLE | 0,2,SQUARE | 2,1,SQUARE",1.136880,4.004446,4,5,133,190,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta+MCTS__seed4040001__Astart,,A,B,victory,12,"0,0,CIRCLE | 0,1,SQUARE | 1,2,SQUARE | 2,2,CIRCLE",2.170848,6.280301,6,6,195,149,0,0,0,0,1,0
AlphaBeta (baseline)__vs__AlphaBeta+MCTS__seed4040002__Bstart,,B,A,victory,10,"2,2,DIAMOND | 1,1,CIRCLE | 0,0,SQUARE | 2,3,SQUARE",1.143689,4.690441,5,5,150,188,0,0,0,0,0,1
