game_uid,pair,starter,winner,end_reason,plies_total,opening,time_p1,time_p2,moves_p1,moves_p2,branch_sum_p1,branch_sum_p2,forced_p1,forced_p2,missed_win_p1,missed_win_p2,gave_opp_win_p1,gave_opp_win_p2
Génétique (éval AB)__vs__MCTS+__seed1010010__Bstart,,B,B,victory,9,"3,3,TRIANGLE | 1,1,SQUARE | 0,2,SQUARE | 2,1,TRIANGLE",8.360384,4.800781,4,5,131,193,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2020009__Astart,,A,A,victory,9,"0,3,CIRCLE | 2,3,SQUARE | 1,1,TRIANGLE | 3,0,DIAMOND",5.544037,4.800412,5,4,190,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2020010__Bstart,,B,B,victory,9,"0,0,DIAMOND | 2,2,CIRCLE | 1,3,TRIANGLE | 3,1,DIAMOND",7.470114,4.800573,4,5,132,190,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030009__Astart,,A,A,victory,11,"0,0,DIAMOND | 1,2,TRIANGLE | 2,2,CIRCLE | 0,1,SQUARE",4.351844,6.000545,6,5,183,132,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3030010__Bstart,,B,B,victory,7,"0,0,DIAMOND | 2,2,TRIANGLE | 1,3,SQUARE | 1,1,CIRCLE",6.865822,3.600653,3,4,119,177,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4040009__Astart,,A,A,victory,11,"1,2,CIRCLE | 3,0,SQUARE | 2,3,TRIANGLE | 2,2,DIAMOND",6.098148,6.000581,6,5,193,148,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4040010__Bstart,,B,B,victory,9,"1,3,CIRCLE | 2,1,CIRCLE | 0,0,SQUARE | 2,2,SQUARE",10.153679,4.800485,4,5,128,188,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5050009__Astart,,A,A,victory,11,"2,0,DIAMOND | 1,2,TRIANGLE | 1,1,SQUARE | 3,3,CIRCLE",4.801122,6.000496,6,5,191,146,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050010__Bstart,,B,B,victory,9,"3,1,TRIANGLE | 2,2,TRIANGLE | 0,0,SQUARE | 1,2,SQUARE",7.635869,4.800562,4,5,131,193,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6060009__Astart,,A,A,victory,9,"0,0,CIRCLE | 1,3,SQUARE | 1,2,TRIANGLE | 0,1,DIAMOND",5.548364,4.800470,5,4,179,135,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6060010__Bstart,,B,A,victory,10,"2,0,SQUARE | 1,2,DIAMOND | 0,1,TRIANGLE | 3,1,CIRCLE",8.212372,6.000665,5,5,144,172,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7070009__Astart,,A,A,victory,11,"3,2,CIRCLE | 3,0,TRIANGLE | 1,1,TRIANGLE | 2,3,SQUARE",5.518136,6.000478,6,5,194,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7070010__Bstart,,B,B,victory,7,"1,2,CIRCLE | 2,2,SQUARE | 3,3,DIAMOND | 1,1,DIAMOND",8.937485,3.600631,3,4,122,178,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8080009__Astart,,A,A,victory,11,"3,2,TRIANGLE | 0,3,DIAMOND | 1,1,SQUARE | 2,2,CIRCLE",3.918393,6.000500,6,5,185,131,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8080010__Bstart,,B,B,victory,7,"3,1,CIRCLE | 2,2,SQUARE | 2,3,DIAMOND | 1,0,TRIANGLE",8.055232,3.600624,3,4,119,165,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9090009__Astart,,A,A,victory,9,"1,0,DIAMOND | 0,2,CIRCLE | 2,1,TRIANGLE | 3,3,SQUARE",5.005834,4.800567,5,4,191,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9090010__Bstart,,B,A,victory,10,"3,3,CIRCLE | 1,1,DIAMOND | 0,2,TRIANGLE | 3,0,SQUARE",8.454916,6.000797,5,5,144,187,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120009__Astart,,A,A,victory,11,"0,1,TRIANGLE | 2,0,CIRCLE | 1,2,CIRCLE | 3,3,DIAMOND",5.866665,6.000611,6,5,190,145,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120010__Bstart,,B,A,victory,10,"3,1,DIAMOND | 1,2,SQUARE | 2,3,CIRCLE | 2,0,TRIANGLE",7.888000,6.000595,5,5,146,185,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2130009__Astart,,A,A,victory,9,"0,0,TRIANGLE | 3,2,TRIANGLE | 2,1,CIRCLE | 1,3,DIAMOND",5.177002,4.800502,5,4,184,128,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2130010__Bstart,,B,B,victory,11,"3,0,CIRCLE | 1,2,DIAMOND | 2,3,TRIANGLE | 3,1,SQUARE",8.649458,6.000634,5,6,128,187,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3140009__Astart,,A,A,victory,9,"2,0,TRIANGLE | 0,2,SQUARE | 1,1,CIRCLE | 3,3,DIAMOND",4.964649,4.800537,5,4,191,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140010__Bstart,,B,B,victory,7,"2,1,DIAMOND | 2,2,SQUARE | 0,0,TRIANGLE | 0,3,DIAMOND",7.667175,3.600442,3,4,119,175,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4150009__Astart,,A,A,victory,11,"1,3,CIRCLE | 0,1,TRIANGLE | 2,2,TRIANGLE | 3,0,DIAMOND",6.345166,6.000381,6,5,190,145,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4150010__Bstart,,B,A,victory,10,"0,3,CIRCLE | 2,1,TRIANGLE | 3,2,SQUARE | 1,3,DIAMOND",8.625616,6.000715,5,5,143,173,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5160009__Astart,,A,A,victory,9,"0,0,TRIANGLE | 1,1,DIAMOND | 2,1,SQUARE | 3,0,CIRCLE",4.054607,4.800461,5,4,193,134,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5160010__Bstart,,B,B,victory,9,"2,3,SQUARE | 1,1,CIRCLE | 0,2,CIRCLE | 3,0,SQUARE",9.451462,4.800888,4,5,133,189,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6170009__Astart,,A,A,victory,9,"0,3,SQUARE | 3,2,DIAMOND | 1,1,DIAMOND | 2,0,CIRCLE",4.420928,4.800451,5,4,188,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6170010__Bstart,,B,B,victory,9,"1,3,TRIANGLE | 2,1,TRIANGLE | 3,2,SQUARE | 1,0,DIAMOND",8.788697,4.800740,4,5,126,186,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7180009__Astart,,A,A,victory,9,"2,1,DIAMOND | 0,2,CIRCLE | 3,3,CIRCLE | 1,0,SQUARE",5.852641,4.800506,5,4,188,134,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7180010__Bstart,,B,B,victory,11,"0,2,TRIANGLE | 1,1,CIRCLE | 3,3,SQUARE | 2,2,DIAMOND",9.055004,6.000535,5,6,146,181,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8190009__Astart,,A,A,victory,11,"0,2,DIAMOND | 1,1,SQUARE | 2,1,CIRCLE | 0,3,TRIANGLE",6.394154,6.000441,6,5,183,132,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8190010__Bstart,,B,B,victory,7,"0,3,TRIANGLE | 2,1,CIRCLE | 1,0,SQUARE | 3,2,TRIANGLE",7.967249,3.600741,3,4,117,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9200009__Astart,,A,A,victory,9,"3,3,SQUARE | 1,2,TRIANGLE | 2,1,CIRCLE | 0,0,DIAMOND",4.601921,4.800453,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9200010__Bstart,,B,B,victory,7,"3,2,DIAMOND | 2,1,TRIANGLE | 2,0,CIRCLE | 1,3,SQUARE",7.272125,3.600921,3,4,119,167,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1010011__Astart,,A,A,victory,11,"1,0,CIRCLE | 0,3,DIAMOND | 2,2,DIAMOND | 1,1,SQUARE",5.717393,6.000510,6,5,198,143,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1010012__Bstart,,B,B,victory,7,"3,3,SQUARE | 1,1,TRIANGLE | 2,0,DIAMOND | 2,2,CIRCLE",7.587290,3.600740,3,4,119,177,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2020011__Astart,,A,A,victory,9,"0,2,SQUARE | 3,3,TRIANGLE | 1,1,CIRCLE | 2,0,DIAMOND",4.451228,4.800491,5,4,188,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2020012__Bstart,,B,B,victory,7,"2,3,CIRCLE | 1,2,CIRCLE | 3,0,SQUARE | 1,1,SQUARE",8.696037,3.600627,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030011__Astart,,A,A,victory,9,"2,2,CIRCLE | 1,3,TRIANGLE | 0,0,TRIANGLE | 3,2,DIAMOND",5.680454,4.800417,5,4,186,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3030012__Bstart,,B,B,victory,7,"1,0,SQUARE | 2,1,CIRCLE | 0,3,TRIANGLE | 1,2,DIAMOND",7.800549,3.600463,3,4,119,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4040011__Astart,,A,A,victory,9,"1,2,TRIANGLE | 3,3,DIAMOND | 2,1,DIAMOND | 0,2,CIRCLE",4.803362,4.800417,5,4,186,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4040012__Bstart,,B,A,victory,10,"3,0,DIAMOND | 1,2,CIRCLE | 0,1,TRIANGLE | 3,3,TRIANGLE",8.229365,6.010891,5,5,152,180,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050011__Astart,,A,B,victory,6,"0,1,TRIANGLE | 3,0,SQUARE | 1,2,DIAMOND | 1,1,CIRCLE",4.136590,2.400475,3,3,149,121,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5050012__Bstart,,B,B,victory,9,"1,0,SQUARE | 2,1,DIAMOND | 0,3,DIAMOND | 3,3,TRIANGLE",8.383370,4.800704,4,5,126,184,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6060011__Astart,,A,A,victory,11,"3,1,CIRCLE | 0,1,TRIANGLE | 2,2,SQUARE | 1,3,DIAMOND",4.739860,6.000553,6,5,194,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6060012__Bstart,,B,B,victory,9,"2,1,CIRCLE | 1,1,SQUARE | 3,3,TRIANGLE | 0,2,CIRCLE",10.417535,4.797355,4,5,135,183,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7070011__Astart,,A,B,victory,8,"1,3,SQUARE | 0,2,CIRCLE | 2,1,CIRCLE | 1,0,TRIANGLE",5.533482,3.598605,4,4,174,141,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7070012__Bstart,,B,B,victory,9,"3,1,TRIANGLE | 1,2,CIRCLE | 0,0,SQUARE | 2,1,SQUARE",7.600467,4.799401,4,5,134,184,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8080011__Astart,,A,A,victory,9,"0,0,SQUARE | 2,1,CIRCLE | 1,2,TRIANGLE | 3,3,SQUARE",5.972551,4.799798,5,4,184,128,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8080012__Bstart,,B,B,victory,7,"1,0,DIAMOND | 2,1,DIAMOND | 0,3,SQUARE | 2,2,SQUARE",7.114886,3.600308,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9090011__Astart,,A,A,victory,11,"2,1,TRIANGLE | 0,1,CIRCLE | 1,2,DIAMOND | 1,3,SQUARE",4.371266,6.000246,6,5,185,133,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9090012__Bstart,,B,B,victory,11,"3,0,TRIANGLE | 1,2,CIRCLE | 0,1,DIAMOND | 2,1,SQUARE",8.532376,6.000481,5,6,149,178,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1120011__Astart,,A,A,victory,9,"2,3,SQUARE | 3,0,DIAMOND | 1,2,TRIANGLE | 0,1,CIRCLE",4.046204,4.800400,5,4,188,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120012__Bstart,,B,B,victory,9,"2,2,CIRCLE | 1,2,SQUARE | 0,3,TRIANGLE | 3,0,DIAMOND",8.923137,4.800510,4,5,141,174,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2130011__Astart,,A,A,victory,9,"0,3,SQUARE | 2,1,TRIANGLE | 2,2,DIAMOND | 1,0,CIRCLE",4.551725,4.800358,5,4,190,140,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2130012__Bstart,,B,B,victory,9,"0,3,TRIANGLE | 2,1,DIAMOND | 3,2,SQUARE | 1,2,CIRCLE",8.348905,4.800507,4,5,139,174,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3140011__Astart,,A,A,victory,9,"2,0,DIAMOND | 0,2,DIAMOND | 1,1,CIRCLE | 3,3,TRIANGLE",5.341410,4.800553,5,4,188,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140012__Bstart,,B,B,victory,9,"0,0,SQUARE | 2,2,DIAMOND | 1,3,CIRCLE | 1,1,TRIANGLE",9.229410,4.800467,4,5,139,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4150011__Astart,,A,A,victory,11,"0,0,DIAMOND | 2,3,CIRCLE | 1,2,SQUARE | 0,2,TRIANGLE",5.003212,6.000484,6,5,193,148,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4150012__Bstart,,B,B,victory,9,"0,1,CIRCLE | 1,2,CIRCLE | 2,0,TRIANGLE | 3,3,TRIANGLE",10.116515,4.800541,4,5,133,189,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5160011__Astart,,A,A,victory,9,"1,2,CIRCLE | 0,1,SQUARE | 0,0,TRIANGLE | 1,3,DIAMOND",6.782147,4.800678,5,4,181,135,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5160012__Bstart,,B,B,victory,9,"1,3,SQUARE | 2,2,TRIANGLE | 0,0,DIAMOND | 3,1,DIAMOND",8.813907,4.808038,4,5,131,188,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6170011__Astart,,A,B,victory,10,"2,1,DIAMOND | 1,3,TRIANGLE | 1,2,SQUARE | 0,0,CIRCLE",4.437497,4.800342,5,5,184,135,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6170012__Bstart,,B,A,victory,10,"0,1,TRIANGLE | 2,2,DIAMOND | 3,0,SQUARE | 1,1,CIRCLE",6.949265,6.000556,5,5,143,173,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7180011__Astart,,A,A,victory,11,"2,0,CIRCLE | 3,3,TRIANGLE | 1,1,SQUARE | 0,2,DIAMOND",4.817648,6.000416,6,5,191,145,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7180012__Bstart,,B,B,victory,7,"2,0,SQUARE | 1,1,CIRCLE | 0,1,DIAMOND | 3,3,TRIANGLE",7.436246,3.600727,3,4,119,165,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8190011__Astart,,A,A,victory,9,"3,1,DIAMOND | 1,0,TRIANGLE | 1,2,SQUARE | 2,1,CIRCLE",4.553164,4.800440,5,4,184,129,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8190012__Bstart,,B,A,victory,10,"2,3,DIAMOND | 1,2,SQUARE | 3,0,CIRCLE | 2,1,TRIANGLE",8.297081,6.000624,5,5,144,172,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9200011__Astart,,A,A,victory,9,"2,0,SQUARE | 3,2,TRIANGLE | 1,1,TRIANGLE | 0,3,SQUARE",4.933337,4.800621,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9200012__Bstart,,B,B,victory,7,"3,2,CIRCLE | 1,1,CIRCLE | 0,3,TRIANGLE | 2,0,DIAMOND",9.436589,3.600418,3,4,116,172,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1010013__Astart,,A,A,victory,9,"0,1,DIAMOND | 2,2,TRIANGLE | 1,2,CIRCLE | 3,1,SQUARE",5.646993,4.800474,5,4,191,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1010014__Bstart,,B,B,victory,9,"2,0,SQUARE | 1,2,TRIANGLE | 0,1,CIRCLE | 3,1,DIAMOND",8.575433,4.800646,4,5,139,174,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2020013__Astart,,A,A,victory,9,"2,0,CIRCLE | 0,1,CIRCLE | 1,1,DIAMOND | 3,0,TRIANGLE",6.107896,4.800408,5,4,195,132,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2020014__Bstart,,B,B,victory,9,"0,3,TRIANGLE | 2,1,DIAMOND | 3,2,DIAMOND | 1,0,SQUARE",7.985613,4.800646,4,5,134,180,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030013__Astart,,A,A,victory,9,"0,3,CIRCLE | 1,0,CIRCLE | 2,2,SQUARE | 3,1,DIAMOND",6.352071,4.800426,5,4,184,135,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3030014__Bstart,,B,B,victory,7,"3,1,TRIANGLE | 1,2,CIRCLE | 2,3,DIAMOND | 2,0,SQUARE",8.240674,3.600627,3,4,119,177,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4040013__Astart,,A,A,victory,11,"2,2,DIAMOND | 1,0,CIRCLE | 1,1,TRIANGLE | 0,3,SQUARE",5.818344,6.000468,6,5,185,132,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4040014__Bstart,,B,A,victory,10,"0,2,SQUARE | 2,1,TRIANGLE | 1,0,CIRCLE | 1,3,DIAMOND",8.476414,6.000496,5,5,146,175,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050013__Astart,,A,A,victory,11,"1,2,SQUARE | 0,0,CIRCLE | 2,1,DIAMOND | 3,1,SQUARE",5.778131,6.000474,6,5,183,132,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050014__Bstart,,B,B,victory,7,"1,3,CIRCLE | 2,2,CIRCLE | 0,0,SQUARE | 2,1,SQUARE",9.301574,3.600690,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6060013__Astart,,A,A,victory,9,"0,1,SQUARE | 3,2,CIRCLE | 1,2,TRIANGLE | 2,0,DIAMOND",5.905663,4.800577,5,4,187,139,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6060014__Bstart,,B,B,victory,7,"2,1,TRIANGLE | 1,2,TRIANGLE | 0,0,DIAMOND | 3,3,CIRCLE",9.161894,3.600660,3,4,117,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7070013__Astart,,A,A,victory,9,"1,1,SQUARE | 2,0,TRIANGLE | 0,3,TRIANGLE | 3,2,DIAMOND",6.040417,4.800395,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7070014__Bstart,,B,B,victory,9,"1,1,SQUARE | 2,2,TRIANGLE | 3,0,DIAMOND | 0,1,DIAMOND",9.712187,4.800563,4,5,132,184,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8080013__Astart,,A,A,victory,11,"2,2,CIRCLE | 1,0,SQUARE | 1,1,DIAMOND | 0,3,TRIANGLE",6.176881,6.000373,6,5,182,133,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8080014__Bstart,,B,B,victory,7,"3,0,TRIANGLE | 1,2,SQUARE | 2,3,DIAMOND | 2,1,CIRCLE",7.521393,3.602350,3,4,119,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9090013__Astart,,A,A,victory,11,"2,1,DIAMOND | 0,2,TRIANGLE | 1,2,CIRCLE | 3,3,SQUARE",5.025788,6.000443,6,5,188,133,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9090014__Bstart,,B,B,victory,7,"3,3,TRIANGLE | 1,1,DIAMOND | 2,0,CIRCLE | 2,2,SQUARE",6.903570,3.600584,3,4,119,177,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1120013__Astart,,A,A,victory,9,"0,0,TRIANGLE | 1,2,DIAMOND | 2,1,DIAMOND | 3,3,SQUARE",4.810262,4.800562,5,4,188,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120014__Bstart,,B,B,victory,7,"3,0,DIAMOND | 1,2,CIRCLE | 2,3,CIRCLE | 1,1,DIAMOND",7.983820,3.600561,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2130013__Astart,,A,A,victory,11,"1,2,SQUARE | 2,3,TRIANGLE | 2,1,CIRCLE | 0,2,DIAMOND",6.248783,6.000502,6,5,184,133,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2130014__Bstart,,B,A,victory,10,"2,2,TRIANGLE | 1,1,CIRCLE | 0,3,DIAMOND | 3,3,SQUARE",8.103044,6.000818,5,5,146,173,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140013__Astart,,A,A,victory,9,"1,0,DIAMOND | 3,3,SQUARE | 2,1,CIRCLE | 0,2,CIRCLE",4.951771,4.800354,5,4,182,127,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140014__Bstart,,B,B,victory,9,"0,1,TRIANGLE | 2,2,TRIANGLE | 3,0,DIAMOND | 1,1,DIAMOND",7.562871,4.800860,4,5,134,184,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4150013__Astart,,A,A,victory,9,"1,3,CIRCLE | 0,1,DIAMOND | 2,2,SQUARE | 3,0,TRIANGLE",5.724762,4.800360,5,4,191,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4150014__Bstart,,B,B,victory,11,"2,3,DIAMOND | 1,1,CIRCLE | 0,2,TRIANGLE | 3,2,SQUARE",8.125580,6.000832,5,6,149,179,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5160013__Astart,,A,A,victory,9,"0,3,SQUARE | 3,2,SQUARE | 1,1,TRIANGLE | 2,0,DIAMOND",6.053624,4.800559,5,4,192,133,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5160014__Bstart,,B,B,victory,9,"0,1,DIAMOND | 1,2,SQUARE | 2,0,TRIANGLE | 3,0,DIAMOND",7.505582,4.800744,4,5,132,183,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6170013__Astart,,A,A,victory,11,"0,1,SQUARE | 3,0,DIAMOND | 2,2,TRIANGLE | 2,3,CIRCLE",4.602150,6.000404,6,5,184,148,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6170014__Bstart,,B,A,victory,10,"2,2,SQUARE | 2,1,DIAMOND | 0,0,TRIANGLE | 3,2,TRIANGLE",8.907111,6.000911,5,5,150,187,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7180013__Astart,,A,A,victory,9,"3,0,TRIANGLE | 2,3,TRIANGLE | 1,1,DIAMOND | 0,2,DIAMOND",4.675074,4.800551,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7180014__Bstart,,B,A,victory,10,"2,1,TRIANGLE | 1,2,TRIANGLE | 0,0,DIAMOND | 3,3,SQUARE",8.741518,6.000534,5,5,144,186,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8190013__Astart,,A,A,victory,9,"0,3,CIRCLE | 1,1,DIAMOND | 2,2,DIAMOND | 3,0,SQUARE",5.831936,4.800444,5,4,188,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8190014__Bstart,,B,B,victory,7,"2,1,TRIANGLE | 1,2,CIRCLE | 0,0,DIAMOND | 3,1,SQUARE",8.097959,3.600623,3,4,118,167,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9200013__Astart,,A,A,victory,9,"0,0,TRIANGLE | 2,0,SQUARE | 1,2,DIAMOND | 3,3,CIRCLE",4.676312,4.800536,5,4,190,139,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9200014__Bstart,,B,A,victory,10,"2,0,TRIANGLE | 1,2,DIAMOND | 0,1,DIAMOND | 3,3,TRIANGLE",7.858753,6.000604,5,5,144,188,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1010015__Astart,,A,B,victory,8,"1,0,CIRCLE | 0,3,DIAMOND | 2,2,TRIANGLE | 1,1,SQUARE",5.439498,3.600501,4,4,172,127,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1010016__Bstart,,B,B,victory,9,"2,1,CIRCLE | 2,2,SQUARE | 0,0,TRIANGLE | 1,3,DIAMOND",9.693321,4.800392,4,5,134,183,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2020015__Astart,,A,A,victory,9,"3,2,DIAMOND | 1,2,TRIANGLE | 2,1,CIRCLE | 0,0,SQUARE",4.025161,4.800407,5,4,194,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2020016__Bstart,,B,B,victory,7,"3,3,TRIANGLE | 1,1,DIAMOND | 0,2,CIRCLE | 2,0,CIRCLE",8.122705,3.600623,3,4,116,172,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030015__Astart,,A,A,victory,11,"1,0,TRIANGLE | 0,1,CIRCLE | 2,2,SQUARE | 1,3,DIAMOND",5.566804,6.000569,6,5,185,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3030016__Bstart,,B,B,victory,7,"2,0,SQUARE | 1,1,SQUARE | 3,2,DIAMOND | 1,3,DIAMOND",8.783710,3.600537,3,4,117,174,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4040015__Astart,,A,A,victory,11,"2,3,SQUARE | 3,0,TRIANGLE | 1,2,CIRCLE | 0,1,DIAMOND",4.742621,6.000458,6,5,191,145,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4040016__Bstart,,B,B,victory,7,"2,3,TRIANGLE | 1,1,CIRCLE | 0,2,DIAMOND | 2,0,SQUARE",8.510503,3.603417,3,4,117,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5050015__Astart,,A,A,victory,11,"0,2,SQUARE | 1,1,DIAMOND | 2,1,TRIANGLE | 0,3,CIRCLE",5.213688,6.000479,6,5,184,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050016__Bstart,,B,B,victory,9,"3,3,CIRCLE | 1,1,DIAMOND | 2,0,TRIANGLE | 2,2,SQUARE",9.056505,4.800591,4,5,139,175,0,0,0,0,1,0
