game_uid,pair,starter,winner,end_reason,plies_total,opening,time_p1,time_p2,moves_p1,moves_p2,branch_sum_p1,branch_sum_p2,forced_p1,forced_p2,missed_win_p1,missed_win_p2,gave_opp_win_p1,gave_opp_win_p2
Génétique (éval AB)__vs__MCTS+__seed7180051__Astart,,A,A,victory,11,"0,2,DIAMOND | 2,3,TRIANGLE | 2,1,SQUARE | 1,2,CIRCLE",4.325842,6.000480,6,5,183,134,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7180052__Bstart,,B,B,victory,9,"3,3,SQUARE | 1,1,CIRCLE | 2,0,TRIANGLE | 0,2,TRIANGLE",8.504394,4.800796,4,5,127,189,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8190051__Astart,,A,A,victory,9,"0,3,SQUARE | 3,1,CIRCLE | 2,2,CIRCLE | 1,0,DIAMOND",5.195286,4.800391,5,4,194,131,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8190052__Bstart,,B,B,victory,9,"2,3,SQUARE | 1,1,SQUARE | 3,0,TRIANGLE | 2,2,TRIANGLE",8.841443,4.800500,4,5,132,192,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9200051__Astart,,A,A,victory,11,"2,3,CIRCLE | 0,0,DIAMOND | 1,1,SQUARE | 3,1,TRIANGLE",4.792448,6.000448,6,5,193,149,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9200052__Bstart,,B,B,victory,7,"0,3,TRIANGLE | 2,1,CIRCLE | 3,2,DIAMOND | 1,2,SQUARE",7.362119,3.600664,3,4,119,178,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1010053__Astart,,A,A,victory,9,"0,3,TRIANGLE | 2,0,SQUARE | 2,2,DIAMOND | 1,1,CIRCLE",4.661340,4.801370,5,4,189,140,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1010054__Bstart,,B,B,victory,7,"0,0,CIRCLE | 2,2,SQUARE | 3,1,TRIANGLE | 0,3,DIAMOND",9.342513,3.600503,3,4,117,174,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2020053__Astart,,A,A,victory,11,"2,0,CIRCLE | 3,2,SQUARE | 1,1,TRIANGLE | 0,3,DIAMOND",5.839475,6.000409,6,5,191,145,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2020054__Bstart,,B,B,victory,9,"2,0,CIRCLE | 1,2,TRIANGLE | 3,3,SQUARE | 2,1,SQUARE",9.130924,4.800705,4,5,134,184,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030053__Astart,,A,A,victory,11,"1,0,DIAMOND | 0,1,SQUARE | 2,2,CIRCLE | 1,3,TRIANGLE",4.330561,6.000398,6,5,185,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3030054__Bstart,,B,B,victory,9,"3,0,CIRCLE | 1,2,DIAMOND | 0,1,SQUARE | 2,1,TRIANGLE",8.821003,4.800631,4,5,139,177,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4040053__Astart,,A,A,victory,9,"1,1,CIRCLE | 2,3,SQUARE | 2,2,TRIANGLE | 3,0,DIAMOND",7.116044,4.800499,5,4,186,129,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4040054__Bstart,,B,B,victory,9,"2,2,TRIANGLE | 2,1,SQUARE | 1,3,DIAMOND | 0,0,CIRCLE",7.634053,4.800622,4,5,136,183,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5050053__Astart,,A,A,victory,9,"3,2,SQUARE | 0,1,CIRCLE | 2,1,DIAMOND | 1,3,TRIANGLE",5.593826,4.800577,5,4,193,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050054__Bstart,,B,B,victory,9,"1,1,DIAMOND | 2,1,TRIANGLE | 3,0,SQUARE | 0,3,CIRCLE",7.759029,4.800420,4,5,141,175,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6060053__Astart,,A,A,victory,9,"2,2,DIAMOND | 1,1,SQUARE | 1,3,TRIANGLE | 3,0,CIRCLE",5.769699,4.800497,5,4,189,140,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6060054__Bstart,,B,B,victory,9,"0,2,CIRCLE | 2,1,CIRCLE | 3,3,DIAMOND | 1,2,DIAMOND",9.742922,4.800588,4,5,133,195,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7070053__Astart,,A,A,victory,9,"0,1,CIRCLE | 3,1,SQUARE | 2,2,SQUARE | 1,3,DIAMOND",6.075653,4.800415,5,4,195,135,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7070054__Bstart,,B,B,victory,11,"3,1,DIAMOND | 2,2,CIRCLE | 1,0,CIRCLE | 1,3,SQUARE",8.530964,6.000433,5,6,138,182,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8080053__Astart,,A,A,victory,11,"2,2,DIAMOND | 0,0,SQUARE | 1,1,TRIANGLE | 3,1,CIRCLE",5.065693,6.000494,6,5,192,149,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8080054__Bstart,,B,B,victory,9,"1,2,DIAMOND | 2,1,CIRCLE | 3,3,CIRCLE | 0,0,DIAMOND",9.245055,4.800531,4,5,129,192,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9090053__Astart,,A,A,victory,9,"0,0,DIAMOND | 2,2,DIAMOND | 1,2,TRIANGLE | 3,1,SQUARE",5.005456,4.800353,5,4,189,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9090054__Bstart,,B,B,victory,7,"2,2,SQUARE | 1,1,SQUARE | 3,0,CIRCLE | 0,2,CIRCLE",9.940894,3.600366,3,4,117,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1120053__Astart,,A,A,victory,9,"3,0,SQUARE | 2,2,DIAMOND | 1,1,TRIANGLE | 0,3,CIRCLE",4.723412,4.800518,5,4,191,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120054__Bstart,,B,B,victory,7,"3,1,DIAMOND | 2,2,CIRCLE | 1,0,TRIANGLE | 0,0,DIAMOND",7.666493,3.600507,3,4,118,175,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2130053__Astart,,A,A,victory,9,"1,0,SQUARE | 2,2,CIRCLE | 2,1,TRIANGLE | 0,3,DIAMOND",6.880626,4.800444,5,4,189,139,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2130054__Bstart,,B,B,victory,9,"0,1,CIRCLE | 1,2,DIAMOND | 1,3,TRIANGLE | 3,0,TRIANGLE",9.262235,4.800481,4,5,125,185,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3140053__Astart,,A,A,victory,9,"3,3,CIRCLE | 2,1,TRIANGLE | 1,2,DIAMOND | 0,0,SQUARE",5.695102,4.800334,5,4,188,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140054__Bstart,,B,B,victory,9,"1,2,CIRCLE | 1,1,SQUARE | 2,0,TRIANGLE | 0,2,DIAMOND",10.396557,4.808729,4,5,133,191,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4150053__Astart,,A,A,victory,11,"1,0,CIRCLE | 2,0,DIAMOND | 2,1,TRIANGLE | 3,3,SQUARE",5.638248,6.000457,6,5,193,150,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4150054__Bstart,,B,B,victory,7,"3,3,CIRCLE | 1,2,CIRCLE | 2,1,TRIANGLE | 1,0,TRIANGLE",9.696610,3.600538,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5160053__Astart,,A,A,victory,9,"1,3,SQUARE | 3,0,DIAMOND | 2,2,CIRCLE | 0,1,TRIANGLE",4.491694,4.810686,5,4,186,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5160054__Bstart,,B,B,victory,9,"0,3,TRIANGLE | 2,1,SQUARE | 1,0,CIRCLE | 1,2,DIAMOND",8.669505,4.800843,4,5,139,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6170053__Astart,,A,A,victory,11,"3,0,CIRCLE | 0,3,SQUARE | 1,1,SQUARE | 2,2,TRIANGLE",6.143363,6.000397,6,5,191,148,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6170054__Bstart,,B,B,victory,9,"3,1,TRIANGLE | 1,2,TRIANGLE | 2,3,DIAMOND | 0,1,DIAMOND",8.120775,4.800632,4,5,130,197,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7180053__Astart,,A,A,victory,11,"0,1,SQUARE | 3,3,TRIANGLE | 1,2,CIRCLE | 2,0,DIAMOND",4.811740,6.000513,6,5,190,145,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7180054__Bstart,,B,B,victory,7,"3,1,DIAMOND | 2,2,CIRCLE | 0,0,SQUARE | 1,1,TRIANGLE",7.133074,3.600603,3,4,119,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8190053__Astart,,A,B,victory,8,"2,2,TRIANGLE | 3,1,CIRCLE | 1,1,DIAMOND | 0,0,TRIANGLE",5.802590,3.600457,4,4,173,140,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8190054__Bstart,,B,B,victory,9,"1,2,SQUARE | 2,1,CIRCLE | 3,3,DIAMOND | 0,0,SQUARE",9.543501,4.803470,4,5,136,182,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9200053__Astart,,A,A,victory,9,"1,3,DIAMOND | 3,1,TRIANGLE | 2,1,SQUARE | 0,0,DIAMOND",4.521809,4.800450,5,4,186,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9200054__Bstart,,B,B,victory,7,"2,3,CIRCLE | 1,1,TRIANGLE | 3,0,DIAMOND | 2,2,SQUARE",8.107622,3.600534,3,4,118,167,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1010055__Astart,,A,A,victory,9,"1,0,CIRCLE | 3,3,DIAMOND | 2,1,DIAMOND | 0,2,TRIANGLE",6.210177,4.800347,5,4,192,133,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1010056__Bstart,,B,B,victory,9,"3,0,CIRCLE | 1,2,TRIANGLE | 0,1,SQUARE | 2,3,CIRCLE",9.088868,4.800779,4,5,126,185,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2020055__Astart,,A,A,victory,9,"2,0,CIRCLE | 0,3,TRIANGLE | 1,1,SQUARE | 3,2,DIAMOND",5.097369,4.800390,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2020056__Bstart,,B,B,victory,7,"2,3,TRIANGLE | 1,1,TRIANGLE | 0,2,SQUARE | 2,0,DIAMOND",7.928792,3.600561,3,4,119,175,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030055__Astart,,A,B,victory,8,"0,0,SQUARE | 3,1,DIAMOND | 2,1,CIRCLE | 1,0,TRIANGLE",4.486578,3.600348,4,4,173,140,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030056__Bstart,,B,B,victory,9,"2,3,TRIANGLE | 1,1,DIAMOND | 3,0,SQUARE | 2,2,SQUARE",7.821450,4.800572,4,5,135,184,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4040055__Astart,,A,A,victory,11,"2,0,SQUARE | 1,0,DIAMOND | 0,2,DIAMOND | 3,1,TRIANGLE",4.910470,6.000398,6,5,196,134,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4040056__Bstart,,B,B,victory,7,"2,2,CIRCLE | 2,1,SQUARE | 1,3,DIAMOND | 0,0,TRIANGLE",9.764634,3.600398,3,4,118,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5050055__Astart,,A,A,victory,9,"2,3,TRIANGLE | 1,0,CIRCLE | 1,1,SQUARE | 0,2,TRIANGLE",5.591787,4.800541,5,4,187,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050056__Bstart,,B,B,victory,7,"2,0,TRIANGLE | 1,1,SQUARE | 0,1,DIAMOND | 3,3,CIRCLE",7.682241,3.600399,3,4,119,167,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6060055__Astart,,A,A,victory,11,"2,2,TRIANGLE | 0,1,CIRCLE | 1,1,DIAMOND | 3,0,SQUARE",6.394945,6.000583,6,5,185,132,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6060056__Bstart,,B,B,victory,9,"3,0,DIAMOND | 1,2,CIRCLE | 2,3,TRIANGLE | 2,1,SQUARE",8.032753,4.800499,4,5,139,174,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7070055__Astart,,A,A,victory,11,"3,0,CIRCLE | 2,2,SQUARE | 1,2,TRIANGLE | 3,1,DIAMOND",5.630357,6.000508,6,5,186,133,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7070056__Bstart,,B,B,victory,9,"3,1,DIAMOND | 2,2,CIRCLE | 2,3,SQUARE | 0,0,TRIANGLE",8.604748,4.800686,4,5,125,185,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8080055__Astart,,A,A,victory,11,"2,2,CIRCLE | 0,3,SQUARE | 1,1,TRIANGLE | 1,0,DIAMOND",5.460441,6.000297,6,5,182,132,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8080056__Bstart,,B,B,victory,9,"0,3,DIAMOND | 2,1,SQUARE | 3,2,TRIANGLE | 1,2,CIRCLE",7.837678,4.800413,4,5,139,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9090055__Astart,,A,A,victory,9,"3,1,CIRCLE | 0,2,DIAMOND | 2,2,TRIANGLE | 1,0,SQUARE",5.483256,4.800418,5,4,189,140,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9090056__Bstart,,B,A,victory,10,"0,2,DIAMOND | 2,1,SQUARE | 3,3,CIRCLE | 0,0,TRIANGLE",7.419006,6.000852,5,5,144,189,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120055__Astart,,A,A,victory,9,"3,3,TRIANGLE | 0,2,DIAMOND | 1,2,SQUARE | 2,3,CIRCLE",4.216366,4.800368,5,4,181,135,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120056__Bstart,,B,B,victory,9,"1,2,DIAMOND | 1,1,SQUARE | 3,3,CIRCLE | 0,2,CIRCLE",7.937839,4.800520,4,5,136,184,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2130055__Astart,,A,A,victory,11,"2,1,SQUARE | 3,3,DIAMOND | 1,2,CIRCLE | 2,0,TRIANGLE",5.339114,6.000514,6,5,195,132,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2130056__Bstart,,B,B,victory,9,"2,0,TRIANGLE | 1,1,DIAMOND | 0,1,CIRCLE | 3,2,SQUARE",7.102482,4.800538,4,5,136,174,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3140055__Astart,,A,A,victory,11,"2,3,DIAMOND | 3,1,CIRCLE | 1,1,SQUARE | 0,2,DIAMOND",4.855763,6.000372,6,5,196,139,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140056__Bstart,,B,B,victory,7,"0,2,SQUARE | 2,1,DIAMOND | 3,3,DIAMOND | 1,0,TRIANGLE",8.039701,3.613132,3,4,117,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4150055__Astart,,A,A,victory,9,"0,1,DIAMOND | 0,3,SQUARE | 2,2,SQUARE | 3,0,CIRCLE",4.764215,4.800696,5,4,189,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4150056__Bstart,,B,B,victory,9,"2,0,SQUARE | 1,1,CIRCLE | 0,1,TRIANGLE | 3,3,DIAMOND",7.200412,4.800506,4,5,137,171,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5160055__Astart,,A,A,victory,9,"3,3,DIAMOND | 3,1,TRIANGLE | 1,2,CIRCLE | 0,0,SQUARE",3.800665,4.800321,5,4,189,139,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5160056__Bstart,,B,B,victory,7,"0,2,CIRCLE | 2,1,CIRCLE | 1,0,SQUARE | 3,2,TRIANGLE",10.381045,3.614345,3,4,117,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6170055__Astart,,A,A,victory,11,"1,3,TRIANGLE | 0,0,CIRCLE | 2,1,DIAMOND | 3,1,SQUARE",4.919869,6.000373,6,5,185,131,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6170056__Bstart,,B,B,victory,9,"3,2,DIAMOND | 2,1,CIRCLE | 2,0,SQUARE | 0,3,TRIANGLE",8.467865,4.800498,4,5,125,185,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7180055__Astart,,A,A,victory,9,"1,0,CIRCLE | 3,2,CIRCLE | 2,1,SQUARE | 0,3,SQUARE",7.058494,4.800390,5,4,186,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7180056__Bstart,,B,B,victory,9,"2,2,CIRCLE | 1,1,TRIANGLE | 3,0,DIAMOND | 2,3,DIAMOND",9.435715,4.800763,4,5,132,188,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8190055__Astart,,A,A,victory,9,"2,1,DIAMOND | 0,0,SQUARE | 1,3,SQUARE | 3,1,CIRCLE",5.424781,4.800541,5,4,185,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8190056__Bstart,,B,B,victory,7,"3,2,TRIANGLE | 1,1,CIRCLE | 0,3,SQUARE | 2,2,DIAMOND",7.606726,3.600379,3,4,118,167,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9200055__Astart,,A,A,victory,9,"1,3,SQUARE | 0,1,TRIANGLE | 2,2,TRIANGLE | 3,0,CIRCLE",5.183640,4.800446,5,4,182,141,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9200056__Bstart,,B,A,victory,10,"0,3,TRIANGLE | 2,1,CIRCLE | 3,2,SQUARE | 1,2,DIAMOND",8.974391,6.000374,5,5,147,172,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1010057__Astart,,A,A,victory,9,"1,1,TRIANGLE | 3,2,SQUARE | 0,3,SQUARE | 2,0,CIRCLE",5.384109,4.800518,5,4,192,133,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1010058__Bstart,,B,B,victory,9,"3,3,DIAMOND | 1,1,TRIANGLE | 2,0,TRIANGLE | 1,2,DIAMOND",7.984081,4.800830,4,5,133,186,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2020057__Astart,,A,A,victory,9,"1,2,DIAMOND | 3,0,CIRCLE | 2,3,SQUARE | 0,1,TRIANGLE",4.694104,4.800426,5,4,191,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2020058__Bstart,,B,B,victory,7,"1,3,SQUARE | 2,1,SQUARE | 0,0,CIRCLE | 3,3,DIAMOND",8.757088,3.600484,3,4,119,174,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030057__Astart,,A,A,victory,11,"0,1,SQUARE | 2,0,CIRCLE | 1,2,TRIANGLE | 3,3,SQUARE",6.106878,6.000438,6,5,190,145,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3030058__Bstart,,B,B,victory,9,"2,3,TRIANGLE | 1,1,SQUARE | 3,0,DIAMOND | 2,2,DIAMOND",7.430332,4.800487,4,5,134,184,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4040057__Astart,,A,A,victory,9,"1,1,DIAMOND | 0,2,TRIANGLE | 2,2,SQUARE | 1,0,CIRCLE",5.396317,4.814565,5,4,184,129,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4040058__Bstart,,B,A,victory,10,"0,0,SQUARE | 2,2,DIAMOND | 1,3,TRIANGLE | 0,1,CIRCLE",7.731737,6.000560,5,5,143,173,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050057__Astart,,A,A,victory,11,"1,3,TRIANGLE | 3,2,CIRCLE | 2,1,SQUARE | 2,0,TRIANGLE",5.236146,6.000493,6,5,182,133,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050058__Bstart,,B,B,victory,7,"3,1,TRIANGLE | 1,2,TRIANGLE | 2,3,DIAMOND | 0,1,CIRCLE",8.254992,3.600459,3,4,117,174,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6060057__Astart,,A,B,victory,12,"2,0,DIAMOND | 3,1,CIRCLE | 1,2,CIRCLE | 0,0,TRIANGLE",5.624106,6.000391,6,6,187,150,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6060058__Bstart,,B,B,victory,7,"3,2,CIRCLE | 1,1,TRIANGLE | 2,0,SQUARE | 0,2,DIAMOND",8.888988,3.600673,3,4,117,174,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7070057__Astart,,A,A,victory,11,"1,1,CIRCLE | 3,0,DIAMOND | 2,2,TRIANGLE | 2,3,SQUARE",5.884531,6.000508,6,5,182,132,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7070058__Bstart,,B,B,victory,7,"3,3,CIRCLE | 1,1,SQUARE | 0,2,SQUARE | 2,1,CIRCLE",8.924537,3.600604,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8080057__Astart,,A,A,victory,9,"0,0,DIAMOND | 3,1,TRIANGLE | 2,1,CIRCLE | 1,0,SQUARE",4.658585,4.800366,5,4,187,128,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8080058__Bstart,,B,B,victory,11,"0,0,DIAMOND | 2,2,CIRCLE | 1,3,SQUARE | 1,1,TRIANGLE",8.718625,6.000523,5,6,147,175,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9090057__Astart,,A,A,victory,11,"1,2,DIAMOND | 3,3,SQUARE | 2,1,CIRCLE | 0,2,TRIANGLE",4.936863,6.000371,6,5,182,132,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9090058__Bstart,,B,A,victory,10,"1,0,TRIANGLE | 2,2,CIRCLE | 3,1,SQUARE | 0,3,DIAMOND",7.530137,6.000846,5,5,146,170,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120057__Astart,,A,A,victory,9,"3,0,SQUARE | 1,3,CIRCLE | 1,1,DIAMOND | 2,2,TRIANGLE",5.830290,4.800444,5,4,190,140,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120058__Bstart,,B,B,victory,7,"1,3,CIRCLE | 2,2,SQUARE | 3,2,DIAMOND | 0,1,TRIANGLE",8.169800,3.600335,3,4,119,165,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2130057__Astart,,A,B,victory,10,"0,1,TRIANGLE | 3,2,SQUARE | 2,2,CIRCLE | 1,3,DIAMOND",4.856665,4.800395,5,5,181,133,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2130058__Bstart,,B,B,victory,11,"2,0,CIRCLE | 1,1,SQUARE | 0,1,DIAMOND | 3,3,TRIANGLE",9.025341,6.000550,5,6,139,193,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3140057__Astart,,A,A,victory,11,"0,1,SQUARE | 2,3,CIRCLE | 2,2,TRIANGLE | 3,0,DIAMOND",5.723193,6.012693,6,5,185,132,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140058__Bstart,,B,B,victory,9,"2,3,TRIANGLE | 1,2,DIAMOND | 0,2,SQUARE | 3,0,CIRCLE",8.630436,4.800522,4,5,125,183,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4150057__Astart,,A,A,victory,9,"1,1,DIAMOND | 0,3,TRIANGLE | 3,3,CIRCLE | 2,0,SQUARE",5.511122,4.800456,5,4,185,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4150058__Bstart,,B,B,victory,9,"2,0,TRIANGLE | 1,1,DIAMOND | 3,3,CIRCLE | 2,2,SQUARE",8.422357,4.800788,4,5,139,175,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5160057__Astart,,A,A,victory,9,"2,0,TRIANGLE | 0,2,TRIANGLE | 1,1,SQUARE | 3,3,CIRCLE",5.460848,4.800370,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5160058__Bstart,,B,B,victory,7,"3,3,SQUARE | 2,1,TRIANGLE | 0,2,TRIANGLE | 1,2,SQUARE",8.165596,3.600467,3,4,118,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6170057__Astart,,A,A,victory,11,"0,0,DIAMOND | 2,1,TRIANGLE | 1,2,CIRCLE | 1,0,SQUARE",4.850147,6.000385,6,5,192,148,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6170058__Bstart,,B,B,victory,7,"0,2,DIAMOND | 2,1,SQUARE | 1,0,SQUARE | 2,3,DIAMOND",8.220920,3.600819,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7180057__Astart,,A,A,victory,11,"0,2,SQUARE | 3,3,TRIANGLE | 1,0,CIRCLE | 1,2,DIAMOND",4.195846,6.000487,6,5,192,148,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7180058__Bstart,,B,B,victory,7,"0,3,CIRCLE | 2,1,DIAMOND | 3,2,SQUARE | 1,3,TRIANGLE",8.181507,3.600467,3,4,118,165,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8190057__Astart,,A,A,victory,11,"0,1,SQUARE | 3,0,TRIANGLE | 1,2,CIRCLE | 2,3,SQUARE",5.359317,6.000335,6,5,190,131,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8190058__Bstart,,B,B,victory,7,"2,1,SQUARE | 2,2,TRIANGLE | 3,3,DIAMOND | 0,0,CIRCLE",7.842870,3.600374,3,4,121,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9200057__Astart,,A,A,victory,11,"2,0,DIAMOND | 3,2,CIRCLE | 1,1,TRIANGLE | 2,1,SQUARE",4.641657,6.000562,6,5,193,148,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9200058__Bstart,,B,B,victory,7,"3,0,CIRCLE | 1,2,SQUARE | 2,3,SQUARE | 1,1,CIRCLE",8.451062,3.600675,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1010059__Astart,,A,A,victory,11,"0,0,TRIANGLE | 2,1,CIRCLE | 1,2,SQUARE | 1,0,DIAMOND",5.601177,6.000391,6,5,192,148,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1010060__Bstart,,B,B,victory,7,"0,1,CIRCLE | 1,2,TRIANGLE | 1,3,DIAMOND | 3,0,SQUARE",8.602920,3.600631,3,4,119,165,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2020059__Astart,,A,A,victory,11,"1,0,TRIANGLE | 2,1,SQUARE | 2,2,DIAMOND | 0,0,CIRCLE",5.689621,6.000461,6,5,195,139,0,0,0,0,0,1
